full_name,cc_score,party,role,state,cc_score_state_mean,color,x_score,x,y,index,vy,vx,full_name_upper
Andrew Beeler,N/A,Republican,Representative,Michigan,68.59296335,grey,120,589.2661139,2218.079182,1360,0.000747598,-0.001722209,ANDREW BEELER
Gary Eisen,58.3,Republican,Representative,Michigan,68.59296335,red,58.3,288.1518623,2213.638902,1361,-0.00010778,-0.000142745,GARY EISEN
William Sowerby,100,Democrat,Representative,Michigan,68.59296335,blue,100,500.9579599,2198.275084,1362,-0.00108234,0.000926174,WILLIAM SOWERBY
Ruth Johnson,66.7,Republican,Senator,Michigan,68.59296335,red,66.7,329.9306336,2219.248487,1363,-0.000104855,-0.000468328,RUTH JOHNSON
Kevin Hertel,84.6,Democrat,Representative,Michigan,68.59296335,blue,84.6,423.2560955,2225.740259,1364,-0.00048746,-0.000356093,KEVIN HERTEL
Brad Paquette,50,Republican,Representative,Michigan,68.59296335,red,50,250.439108,2241.436941,1365,0.001274425,-0.000201603,BRAD PAQUETTE
Sarah Anthony,100,Democrat,Representative,Michigan,68.59296335,blue,100,493.4630517,2201.006848,1366,-0.003258077,-0.000422292,SARAH ANTHONY
Felicia Brabec,N/A,Democrat,Representative,Michigan,68.59296335,grey,120,596.0586536,2206.238596,1367,-0.004097548,0.001334192,FELICIA BRABEC
Dayna Polehanki,100,Democrat,Senator,Michigan,68.59296335,blue,100,507.0158368,2203.454843,1368,-7.65E-05,0.000984748,DAYNA POLEHANKI
John Roth,N/A,Republican,Representative,Michigan,68.59296335,grey,120,603.0275038,2233.995475,1369,0.001910868,0.001786365,JOHN ROTH
Elizabeth Griffin,50,Republican,Representative,Michigan,68.59296335,red,50,245.0791243,2207.076043,1370,-0.000837853,-0.001122688,ELIZABETH GRIFFIN
Jeff Irwin,85.2,Democrat,Senator,Michigan,68.59296335,blue,85.2,426.9263686,2218.6491,1371,0.000117276,-0.000246983,JEFF IRWIN
Pauline Wendzel,58.3,Republican,Representative,Michigan,68.59296335,red,58.3,291.8737056,2226.965824,1372,0.000380965,-0.000113286,PAULINE WENDZEL
Tom Barrett,36.6,Republican,Senator,Michigan,68.59296335,red,36.6,182.7447565,2212.873007,1373,-9.95E-05,-2.89E-07,TOM BARRETT
Annette Glenn,66.7,Republican,Representative,Michigan,68.59296335,red,66.7,337.5111458,2221.67128,1374,0.000234051,0.000438334,ANNETTE GLENN
Rachel Hood,91.7,Democrat,Representative,Michigan,68.59296335,blue,91.7,456.0113368,2212.333205,1375,-0.000132764,-0.000297771,RACHEL HOOD
Rosemary Bayer,100,Democrat,Senator,Michigan,68.59296335,blue,100,499.495218,2206.157996,1376,-0.001609087,0.000254952,ROSEMARY BAYER
Jeffrey Yaroch,61.5,Republican,Representative,Michigan,68.59296335,red,61.5,308.281973,2212.795595,1377,-9.08E-06,0.000815179,JEFFREY YAROCH
Brenda Carter,80,Democrat,Representative,Michigan,68.59296335,blue,80,398.3552049,2215.0333,1378,4.10E-05,-0.000169204,BRENDA CARTER
John Damoose,N/A,Republican,Representative,Michigan,68.59296335,grey,120,596.1914899,2222.089177,1379,-0.000151096,-0.001435063,JOHN DAMOOSE
Sylvia Santana,100,Democrat,Senator,Michigan,68.59296335,blue,100,510.08089,2224.349368,1380,0.001143945,0.001128142,SYLVIA SANTANA
Lori Stone,100,Democrat,Representative,Michigan,68.59296335,blue,100,489.0893563,2224.434963,1381,0.000157693,-0.002877356,LORI STONE
Ben Frederick,50,Republican,Representative,Michigan,68.59296335,red,50,246.1685201,2234.669879,1382,0.0013783,-0.000294945,BEN FREDERICK
Mark Tisdel,N/A,Republican,Representative,Michigan,68.59296335,grey,120,609.9525823,2237.959962,1383,0.002006278,0.00237989,MARK TISDEL
Shri Thanedar,N/A,Democrat,Representative,Michigan,68.59296335,grey,120,592.243559,2199.318793,1384,-0.002747545,-0.006286871,SHRI THANEDAR
Julie Calley,46.2,Republican,Representative,Michigan,68.59296335,red,46.2,231.5482762,2229.212293,1385,0.000548665,0.000546732,JULIE CALLEY
Beau LaFave,46.2,Republican,Representative,Michigan,68.59296335,red,46.2,229.1001512,2207.53812,1386,0.001079802,-0.001597921,BEAU LAFAVE
Bronna Kahle,50,Republican,Representative,Michigan,68.59296335,red,50,249.3068636,2213.795915,1387,0.000195958,-4.35E-06,BRONNA KAHLE
Richard Steenland,N/A,Democrat,Representative,Michigan,68.59296335,grey,120,609.9709038,2230.016996,1388,0.000907257,0.000996202,RICHARD STEENLAND
Regina Weiss,N/A,Democrat,Representative,Michigan,68.59296335,grey,120,589.340496,2234.046781,1389,0.001645045,-0.001969154,REGINA WEISS
Pat Outman,N/A,Republican,Representative,Michigan,68.59296335,grey,120,605.9051426,2191.16388,1390,0.002507369,-0.000847139,PAT OUTMAN
Bradley Slagh,58.3,Republican,Representative,Michigan,68.59296335,red,58.3,284.2352412,2229.097596,1391,0.000787329,-0.00167384,BRADLEY SLAGH
Jim Ellison,96,Democrat,Representative,Michigan,68.59296335,blue,96,476.9909781,2214.086041,1392,-0.002161895,-0.003255802,JIM ELLISON
Phil Green,50,Republican,Representative,Michigan,68.59296335,red,50,256.6445399,2199.695534,1393,-0.001461214,0.001692226,PHIL GREEN
Jason Wentworth,50,Republican,Representative,Michigan,68.59296335,red,50,254.1017688,2234.329283,1394,0.001786314,0.001065641,JASON WENTWORTH
Julie Brixie,83.3,Democrat,Representative,Michigan,68.59296335,blue,83.3,413.635611,2213.014107,1395,-0.001419548,-0.001705239,JULIE BRIXIE
Matthew Hall,58.3,Republican,Representative,Michigan,68.59296335,red,58.3,294.8663145,2199.501475,1396,-0.001122624,0.000601514,MATTHEW HALL
Adam Hollier,100,Democrat,Senator,Michigan,68.59296335,blue,100,499.4859508,2242.634768,1397,0.002680001,0.002180137,ADAM HOLLIER
Daire Rendon,53.8,Republican,Representative,Michigan,68.59296335,red,53.8,267.5323165,2213.599152,1398,0.001256549,-0.00036578,DAIRE RENDON
Rodney Wakeman,58.3,Republican,Representative,Michigan,68.59296335,red,58.3,286.1900926,2221.363005,1399,0.000472528,-0.000833785,RODNEY WAKEMAN
John Bizon,48.8,Republican,Senator,Michigan,68.59296335,red,48.8,237.6991206,2221.228665,1400,-0.000473933,-0.002463524,JOHN BIZON
Graham Filler,58.3,Republican,Representative,Michigan,68.59296335,red,58.3,286.934839,2198.643553,1401,-0.002140707,0.000194164,GRAHAM FILLER
Julie Rogers,N/A,Democrat,Representative,Michigan,68.59296335,grey,120,609.9153544,2222.039475,1402,0.000665985,0.001560226,JULIE ROGERS
Jeremy Moss,100,Democrat,Senator,Michigan,68.59296335,blue,100,508.5229743,2232.196231,1403,0.001428244,0.002545975,JEREMY MOSS
Mallory McMorrow,100,Democrat,Senator,Michigan,68.59296335,blue,100,504.0738094,2219.129133,1404,0.000993652,-2.89E-05,MALLORY MCMORROW
Ken Borton,N/A,Republican,Representative,Michigan,68.59296335,grey,120,596.1431753,2214.143191,1405,-0.001406513,-0.000770031,KEN BORTON
Jack O'Malley,58.3,Republican,Representative,Michigan,68.59296335,red,58.3,290.157102,2205.953436,1406,-0.001562372,-0.000458528,JACK O'MALLEY
Kevin Coleman,58.3,Democrat,Representative,Michigan,68.59296335,blue,58.3,299.5203021,2224.795846,1407,0.000857462,0.001251059,KEVIN COLEMAN
Tim Sneller,84.6,Democrat,Representative,Michigan,68.59296335,blue,84.6,421.9435064,2212.397786,1408,-0.00141029,0.000249661,TIM SNELLER
Cynthia Neeley,66.7,Democrat,Representative,Michigan,68.59296335,blue,66.7,334.1278444,2206.060311,1409,-0.000327468,9.58E-05,CYNTHIA NEELEY
Stephanie Chang,100,Democrat,Senator,Michigan,68.59296335,blue,100,493.4884976,2237.38041,1410,0.00333853,0.000794565,STEPHANIE CHANG
Cynthia Johnson,70,Democrat,Representative,Michigan,68.59296335,blue,70,351.2990808,2217.695115,1411,0.000325471,0.000608561,CYNTHIA JOHNSON
Ann Bollin,58.3,Republican,Representative,Michigan,68.59296335,red,58.3,297.554144,2232.52996,1412,0.00118807,0.000668241,ANN BOLLIN
Julie Alexander,48,Republican,Representative,Michigan,68.59296335,red,48,237.0972152,2207.310538,1413,0.000461008,-0.001477427,JULIE ALEXANDER
David Martin,N/A,Republican,Representative,Michigan,68.59296335,grey,120,609.9222108,2214.113338,1414,-0.000659149,0.001042024,DAVID MARTIN
Donna Lasinski,92.3,Democrat,Representative,Michigan,68.59296335,blue,92.3,461.8774665,2224.861547,1415,0.000277278,7.17E-05,DONNA LASINSKI
Tenisha Yancey,77.3,Democrat,Representative,Michigan,68.59296335,blue,77.3,383.6303836,2216.78451,1416,-0.000221225,-0.000191568,TENISHA YANCEY
Sarah Lightner,58.3,Republican,Representative,Michigan,68.59296335,red,58.3,293.8429543,2219.201238,1417,0.000760224,0.000393587,SARAH LIGHTNER
Betty Jean Alexander,100,Democrat,Senator,Michigan,68.59296335,blue,100,496.5632628,2221.772756,1418,0.000796992,-0.001030453,BETTY JEAN ALEXANDER
Terry Sabo,80.8,Democrat,Representative,Michigan,68.59296335,blue,80.8,404.823904,2210.351182,1419,-0.000236161,4.92E-05,TERRY SABO
James Runestad,41.5,Republican,Senator,Michigan,68.59296335,red,41.5,208.0803762,2227.163454,1420,0.001249708,-0.000305122,JAMES RUNESTAD
Mike Mueller,50,Republican,Representative,Michigan,68.59296335,red,50,241.4175656,2214.146485,1421,-0.000422184,-0.002315867,MIKE MUELLER
Steve Carra,N/A,Republican,Representative,Michigan,68.59296335,grey,120,603.0389598,2226.02346,1422,0.001204912,0.000627367,STEVE CARRA
Michael Shirkey,40.5,Republican,Senator,Michigan,68.59296335,red,40.5,201.4686225,2222.67681,1423,-0.000196649,0.000404752,MICHAEL SHIRKEY
Ranjeev Puri,N/A,Democrat,Representative,Michigan,68.59296335,grey,120,609.8753248,2206.108807,1424,-0.000466733,0.002306487,RANJEEV PURI
Gregory Markkanen,45.5,Republican,Representative,Michigan,68.59296335,red,45.5,225.5046361,2214.668923,1425,0.000279812,-0.003275665,GREGORY MARKKANEN
Angela Witwer,66.7,Democrat,Representative,Michigan,68.59296335,blue,66.7,328.2484399,2211.447489,1426,-0.000488017,-0.000857377,ANGELA WITWER
Karen Whitsett,85.7,Democrat,Representative,Michigan,68.59296335,blue,85.7,429.8412352,2211.201741,1427,-0.000157616,0.00072544,KAREN WHITSETT
Steven Marino,50,Republican,Representative,Michigan,68.59296335,red,50,248.6928425,2200.051182,1428,-0.001957843,0.000734355,STEVEN MARINO
Winnie Brinks,100,Democrat,Senator,Michigan,68.59296335,blue,100,505.5590672,2211.321162,1429,-0.000211813,0.000168823,WINNIE BRINKS
Bryan Posthumus,N/A,Republican,Representative,Michigan,68.59296335,grey,120,589.3349353,2226.054901,1430,0.001456705,-0.002824493,BRYAN POSTHUMUS
Kelly Breen,N/A,Democrat,Representative,Michigan,68.59296335,grey,120,602.9820625,2210.169085,1431,-0.002180435,0.001250896,KELLY BREEN
Luke Meerman,50,Republican,Representative,Michigan,68.59296335,red,50,257.2391105,2213.478755,1432,-9.92E-05,0.00147574,LUKE MEERMAN
Curtis Hertel,91.2,Democrat,Senator,Michigan,68.59296335,blue,91.2,455.3179825,2220.294255,1433,9.83E-05,-3.68E-06,CURTIS HERTEL
John Reilly,50,Republican,Representative,Michigan,68.59296335,red,50,253.5546127,2220.562841,1434,-4.15E-05,0.000833746,JOHN REILLY
Padma Kuppa,100,Democrat,Representative,Michigan,68.59296335,blue,100,490.5808589,2216.553682,1435,0.000675113,-0.002776695,PADMA KUPPA
Kimberly LaSata,56.5,Republican,Senator,Michigan,68.59296335,red,56.5,282.4296484,2208.045648,1436,-0.00022367,3.92E-05,KIMBERLY LASATA
Sara Cambensy,68.2,Democrat,Representative,Michigan,68.59296335,blue,68.2,343.4196538,2216.280829,1437,0.000465306,0.000709372,SARA CAMBENSY
Andrew Fink,N/A,Republican,Representative,Michigan,68.59296335,grey,120,602.9119409,2202.177514,1438,-0.002387761,0.003291646,ANDREW FINK
Darrin Camilleri,100,Democrat,Representative,Michigan,68.59296335,blue,100,502.5396483,2226.993446,1439,0.000893357,0.000845672,DARRIN CAMILLERI
Sue Allor,61.5,Republican,Representative,Michigan,68.59296335,red,61.5,308.6167132,2220.780407,1440,0.000178004,0.000893086,SUE ALLOR
Kyra Bolden,80,Democrat,Representative,Michigan,68.59296335,blue,80,399.1723925,2222.980126,1441,0.00028309,3.61E-05,KYRA BOLDEN
Mark Huizenga,75,Republican,Representative,Michigan,68.59296335,red,75,374.9999805,2216.664056,1442,6.38E-05,5.91E-08,MARK HUIZENGA
Peter MacGregor,41.2,Republican,Senator,Michigan,68.59296335,red,41.2,205.6615757,2215.872731,1443,-0.000776853,-0.000191684,PETER MACGREGOR
Peter Lucido,51.2,Republican,Senator,Michigan,68.59296335,red,51.2,262.0844396,2233.988845,1444,0.00221636,0.001317496,PETER LUCIDO
Thomas Bakk,47.9,Independent,Senator,Minnesota,55.95459999,purple,47.9,239.5,1583.333333,1445,0,0,THOMAS BAKK
Kelly Morrison,100,Democrat,Representative,Minnesota,55.95459999,blue,100,491.1371669,1583.376342,1446,-0.028487502,-0.020632909,KELLY MORRISON
Peter Fischer,95,Democrat,Representative,Minnesota,55.95459999,blue,95,469.0734395,1603.226474,1447,0.014771833,-0.005088053,PETER FISCHER
Mark Koran,17.1,Republican,Senator,Minnesota,55.95459999,red,17.1,91.93914792,1588.269999,1448,-0.00387792,-0.001164149,MARK KORAN
Julie Rosen,14.9,Republican,Senator,Minnesota,55.95459999,red,14.9,76.10435119,1606.121409,1449,0.00318616,0.003226463,JULIE ROSEN
Joshua Heintzeman,7.5,Republican,Representative,Minnesota,55.95459999,red,7.5,39.88813936,1592.400874,1450,-0.005884283,0.001974488,JOSHUA HEINTZEMAN
Michelle Benson,18.8,Republican,Senator,Minnesota,55.95459999,red,18.8,97.01679098,1603.442416,1451,-0.003561447,0.003286937,MICHELLE BENSON
Jim Davnie,100,Democrat,Representative,Minnesota,55.95459999,blue,100,499.9169973,1622.704579,1452,0.025001079,0.010577783,JIM DAVNIE
Mary Franson,10,Republican,Representative,Minnesota,55.95459999,red,10,47.57936921,1572.044164,1453,0.001568439,0.008894961,MARY FRANSON
Heather Keeler,100,Democrat,Representative,Minnesota,55.95459999,blue,100,499.61936,1614.851499,1454,0.031644042,-0.002602451,HEATHER KEELER
Sandra Masin,100,Democrat,Representative,Minnesota,55.95459999,blue,100,494.2835128,1534.937234,1455,-0.004801498,-0.002812546,SANDRA MASIN
Erik Mortensen,0,Republican,Representative,Minnesota,55.95459999,red,0,-9.395902093,1587.987725,1456,0.001863569,-0.006647086,ERIK MORTENSEN
Melissa Hortman,100,Democrat,Representative,Minnesota,55.95459999,blue,100,515.3607602,1571.298094,1457,-0.018042649,-0.008088607,MELISSA HORTMAN
Chris Eaton,100,Democrat,Senator,Minnesota,55.95459999,blue,100,524.4499825,1595.828974,1458,0.003193489,0.010136665,CHRIS EATON
Matt Bliss,0,Republican,Representative,Minnesota,55.95459999,red,0,-4.347496452,1594.186782,1459,0.001912579,-0.006333663,MATT BLISS
Patricia Mueller,28.6,Republican,Representative,Minnesota,55.95459999,red,28.6,143.7633077,1575.780685,1460,-0.000354518,4.97E-05,PATRICIA MUELLER
Barb Haley,13.8,Republican,Representative,Minnesota,55.95459999,red,13.8,63.50177297,1588.9098,1461,0.012143322,-0.01023291,BARB HALEY
Scott Newman,19.6,Republican,Senator,Minnesota,55.95459999,red,19.6,102.2255961,1597.412815,1462,-0.003996503,0.002803836,SCOTT NEWMAN
John Petersburg,10.3,Republican,Representative,Minnesota,55.95459999,red,10.3,50.55017633,1595.742752,1463,0.007813099,-0.014240389,JOHN PETERSBURG
Peggy Scott,12.8,Republican,Representative,Minnesota,55.95459999,red,12.8,58.34472321,1594.848132,1464,0.018760439,-0.009030795,PEGGY SCOTT
Jeff Backer,10,Republican,Representative,Minnesota,55.95459999,red,10,47.65483845,1562.623792,1465,-0.007260282,0.0027341,JEFF BACKER
Gary Dahms,14.6,Republican,Senator,Minnesota,55.95459999,red,14.6,74.88350863,1563.461783,1466,-0.002490916,0.010772242,GARY DAHMS
Frank Hornstein,100,Democrat,Representative,Minnesota,55.95459999,blue,100,492.9236275,1619.002618,1467,0.025530479,0.00113523,FRANK HORNSTEIN
Patty Acomb,100,Democrat,Representative,Minnesota,55.95459999,blue,100,517.4735958,1592.409149,1468,-0.007686473,0.011933087,PATTY ACOMB
Bruce Anderson,14,Republican,Senator,Minnesota,55.95459999,red,14,71.22178591,1590.730705,1469,0.00357769,-0.00788973,BRUCE ANDERSON
Mary Kiffmeyer,18.8,Republican,Senator,Minnesota,55.95459999,red,18.8,96.50744435,1581.801315,1470,-0.002463075,0.003567025,MARY KIFFMEYER
Tim Miller,7.5,Republican,Representative,Minnesota,55.95459999,red,7.5,33.32671278,1587.851009,1471,-0.00338382,-0.000318691,TIM MILLER
Zack Stephenson,100,Democrat,Representative,Minnesota,55.95459999,blue,100,479.8404329,1576.210318,1472,-0.003593035,-0.004738274,ZACK STEPHENSON
Jim Nash,5.3,Republican,Representative,Minnesota,55.95459999,red,5.3,26.79312153,1583.258921,1473,-0.000251363,-0.002573506,JIM NASH
John Heinrich,5.3,Republican,Representative,Minnesota,55.95459999,red,5.3,25.32984879,1567.498754,1474,-0.00694826,-0.000196642,JOHN HEINRICH
James Carlson,100,Democrat,Senator,Minnesota,55.95459999,blue,100,497.4868932,1598.342448,1475,-0.006597499,0.010666275,JAMES CARLSON
Jerry Newton,100,Democrat,Senator,Minnesota,55.95459999,blue,100,480.7256951,1549.485708,1476,-0.037492147,-0.006096817,JERRY NEWTON
Foung Hawj,95.3,Democrat,Senator,Minnesota,55.95459999,blue,95.3,468.1850616,1570.098711,1477,-0.012707109,-0.021999638,FOUNG HAWJ
Dave Baker,13.5,Republican,Representative,Minnesota,55.95459999,red,13.5,65.98441164,1596.68754,1478,0.010243123,-0.003604543,DAVE BAKER
Pat Garofalo,21.1,Republican,Representative,Minnesota,55.95459999,red,21.1,109.6279744,1577.495653,1479,-0.004249741,0.003886506,PAT GAROFALO
Matthew Grossell,3.3,Republican,Representative,Minnesota,55.95459999,red,3.3,13.22495974,1581.793609,1480,0.002476169,-0.002234278,MATTHEW GROSSELL
Jason Isaacson,100,Democrat,Senator,Minnesota,55.95459999,blue,100,516.0151567,1557.518043,1481,-0.03220982,0.002828967,JASON ISAACSON
Cheryl Youakim,100,Democrat,Representative,Minnesota,55.95459999,blue,100,496.139465,1563.42601,1482,-0.019100695,0.003499825,CHERYL YOUAKIM
John Poston,13.3,Republican,Representative,Minnesota,55.95459999,red,13.3,65.4121739,1576.088341,1483,-0.007365928,-0.003915246,JOHN POSTON
Kari Dziedzic,95.7,Democrat,Senator,Minnesota,55.95459999,blue,95.7,472.0056298,1577.118828,1484,-0.009035411,-0.029415678,KARI DZIEDZIC
Robert Bierman,100,Democrat,Representative,Minnesota,55.95459999,blue,100,509.8394187,1535.683893,1485,-0.037741266,0.016822961,ROBERT BIERMAN
Patricia Torres Ray,100,Democrat,Senator,Minnesota,55.95459999,blue,100,507.8475218,1543.261652,1486,-0.022044078,0.048478486,PATRICIA TORRES RAY
Bjorn Olson,28.6,Republican,Representative,Minnesota,55.95459999,red,28.6,140.2242368,1582.935919,1487,-2.72E-05,-0.00019917,BJORN OLSON
Gene Pelowski,74.4,Democrat,Representative,Minnesota,55.95459999,blue,74.4,372,1583.333333,1488,-1.77E-15,4.42E-16,GENE PELOWSKI
Carlos Mariani,100,Democrat,Representative,Minnesota,55.95459999,blue,100,519.9064178,1550.641846,1489,-0.002284479,0.023869312,CARLOS MARIANI
Jerry Hertaus,7.9,Republican,Representative,Minnesota,55.95459999,red,7.9,40.3996789,1584.424175,1490,-0.006037068,0.001765632,JERRY HERTAUS
Rod Hamilton,17.5,Republican,Representative,Minnesota,55.95459999,red,17.5,89.26920888,1558.860978,1491,0.00054216,-0.003519061,ROD HAMILTON
Roger Chamberlain,19.1,Republican,Senator,Minnesota,55.95459999,red,19.1,99.43383381,1568.239985,1492,-0.003366884,0.000130582,ROGER CHAMBERLAIN
Luke Frederick,100,Democrat,Representative,Minnesota,55.95459999,blue,100,492.4963754,1611.451507,1493,0.023130497,0.000357974,LUKE FREDERICK
Andrew Lang,17.1,Republican,Senator,Minnesota,55.95459999,red,17.1,83.90661464,1564.719882,1494,0.00242605,-0.003547505,ANDREW LANG
Mohamud Noor,100,Democrat,Representative,Minnesota,55.95459999,blue,100,496.4910123,1549.536456,1495,0.010638648,0.007529656,MOHAMUD NOOR
Paul Utke,17.1,Republican,Senator,Minnesota,55.95459999,red,17.1,86.29670649,1572.349974,1496,0.001581288,-0.000959111,PAUL UTKE
Ann Rest,95,Democrat,Senator,Minnesota,55.95459999,blue,95,471.1461729,1590.962874,1497,-0.005257174,0.014948436,ANN REST
Marion O'Neill,17.5,Republican,Representative,Minnesota,55.95459999,red,17.5,81.4859987,1600.224543,1498,0.000877001,0.000376753,MARION O'NEILL
Sandra Pappas,97.8,Democrat,Senator,Minnesota,55.95459999,blue,97.8,477.3230617,1605.553407,1499,0.010492101,-0.000283869,SANDRA PAPPAS
Mike Sundin,84.2,Democrat,Representative,Minnesota,55.95459999,blue,84.2,420.0050522,1583.333553,1500,9.03E-08,-0.000117048,MIKE SUNDIN
John Burkel,0,Republican,Representative,Minnesota,55.95459999,red,0,0.660724829,1600.414149,1501,0.004404503,-0.009093831,JOHN BURKEL
